,line_type,glac_id,anlys_time,src_date,db_area,min_elev,mean_elev,max_elev,primeclass,rec_status,release_dt,gone_date,glac_name,glac_stat,proc_desc,geog_area,conn_lvl,surge_type,term_type,gtng_o1reg,gtng_o2reg,rgi_gl_typ,cluster
49599,glac_bound,G250390E43132N,1154390400,-104544000,1.59016,3801,0,4117,0,okay,1456477200,e,Upper Fremont Glacier,exists,"Digitization from 1:24000 maps (24K) published by the U.S. Geological Survey; USGS maps (Primary Base Series, PBS) and 7.5-minute standard series were digitally scanned and georeferenced.  Re-ingested into GLIMS 2021-12-01, replacing submission 614.",Conterminous USA,0,0,9,2,5,0,36
65136,glac_bound,G250400E43136N,1676505600,1441756800,0.033872,0,0,0,7,okay,1684195200,e,Upper Fremont Glacier,exists,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,Conterminous USA,0,0,9,2,5,0,36
42432,glac_bound,G213792E61299N,1263513600,1184544000,145.255,0,0,0,0,okay,1269471019,e,Valdez Glacier,exists,Manually digitized. Glacier divides determined using watershed algorithm developed by C. Klenholz; Glacier extent digitized manually from satellite imagery. Glacier flow divides automatically delineated using a DEM.,Alaska,0,0,9,1,4,0,25
36653,glac_bound,G213792E61299N,1277856000,1252195200,151.903,0,0,0,0,okay,1292322901,e,Valdez Glacier,exists,"Band ration TM3/TM5 plus threshold on band TM 1 and manual post-processing; All scenes (9 in total) have been classified with a threshold (around 2.0)on a TM3/TM5 ratio image and filtered with a 3 by 3 low pass filter for noise reduction. After raster-vector conversion gross errors were removed (water, clouds) and outlines were corrected for debris-cover and in shadow regions using contrast enhanced false color composites and higher resolution images from Google Earth for improved interpretation. Drainage divides were derived from the USGS NED (automated watershed analysis plus manual editing) and topographic inventory parameters from the same DEM except minimum elevation that was derived from the ASTER GDEM. After editing all outlines were projected to a common UTM zone (5). Obvious seasonal snow fields were detached from the outlines and disregarded in the sample by intersection with the drainage divides (which are actually closed polygons). For further details and using this data set please cite Le Bris et al. (subm.)                     Le Bris, R., Paul, F., Frey, H., and Bolch, T. (subm.): A new satellite-derived Glacier Inventory for Western Alaska.  Annals of Glaciology, 52 (59).",Various (GlobGlacier),0,0,9,1,4,0,25
44610,glac_bound,G213792E61299N,1437004800,1252195200,137.956,65,0,2350,0,okay,1437004800,e,Valdez Glacier,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,4,299,25
64,debris_cov,G215869E60697N,1175889976,934416000,40.0665,0,0,0,5,okay,1177210698,e,Van Cleve Glacier,exists,; Manual digitization from imagery with assistance to outline flow divides from USGS topographic maps.  Each outlined glaicer encompasses all ice that contributes to a common terminus.,Various (NSIDC),0,0,9,1,5,0,3
161,debris_cov,G215869E60697N,1417392000,1565568000,46.8397,316,0,2320,0,okay,1633078800,e,Van Cleve Glacier,exists,Automated glacier classification of clean ice; merge with debris-cover layer to add debris-covered parts.; Semi-automatic multi-resolution segmentation of Sentinel-2 satellite images and SRTM digital elevation model.,Chugach,0,0,9,1,5,0,3
16581,glac_bound,G215869E60697N,1437004800,1284076800,47.6865,316,0,2320,0,okay,1437004800,e,Van Cleve Glacier,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,5,99,49
47428,glac_bound,G238236E46820N,1154390400,21686400,0.323787,2179,0,2844,0,okay,1456477200,e,Van Trump Glacier,exists,"Digitization from 1:24000 maps (24K) published by the U.S. Geological Survey; USGS maps (Primary Base Series, PBS) and 7.5-minute standard series were digitally scanned and georeferenced.  Re-ingested into GLIMS 2021-12-01, replacing submission 614.",Conterminous USA,0,0,9,2,4,0,77
64591,glac_bound,G238241E46812N,1676505600,1567987200,0.010255,0,0,0,7,okay,1684195200,e,Van Trump Glacier,exists,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,Conterminous USA,0,0,9,2,4,0,77
52588,glac_bound,G238238E46827N,1677628800,1566777600,0.011619,0,0,0,7,okay,1679994000,e,Van Trump Glacier,exists,"Mostly manual digitization; This is an updated inventory of glaciers and perennial snowfields of Mount Rainier, Washington. All perennial snow and ice features greater than 0.01 km2 are included. Outlines are mostly derived from 2019 aerial imagery provided by the National Agricultural Imagery Program, US Department of Agriculture with some satellite imagery in places where aerial imagery was not suitable.",Conterminous USA,0,0,0,2,4,0,77
42412,glac_bound,G212113E61220N,1263513600,1184544000,11.3686,0,0,0,0,okay,1269471019,e,Vassar Glacier,exists,Manually digitized. Glacier divides determined using watershed algorithm developed by C. Klenholz; Glacier extent digitized manually from satellite imagery. Glacier flow divides automatically delineated using a DEM.,Alaska,0,0,9,1,4,0,5
34386,glac_bound,G212113E61220N,1277856000,1249257600,9.48999,0,0,0,0,okay,1292322901,e,Vassar Glacier,exists,"Band ration TM3/TM5 plus threshold on band TM 1 and manual post-processing; All scenes (9 in total) have been classified with a threshold (around 2.0)on a TM3/TM5 ratio image and filtered with a 3 by 3 low pass filter for noise reduction. After raster-vector conversion gross errors were removed (water, clouds) and outlines were corrected for debris-cover and in shadow regions using contrast enhanced false color composites and higher resolution images from Google Earth for improved interpretation. Drainage divides were derived from the USGS NED (automated watershed analysis plus manual editing) and topographic inventory parameters from the same DEM except minimum elevation that was derived from the ASTER GDEM. After editing all outlines were projected to a common UTM zone (5). Obvious seasonal snow fields were detached from the outlines and disregarded in the sample by intersection with the drainage divides (which are actually closed polygons). For further details and using this data set please cite Le Bris et al. (subm.)                     Le Bris, R., Paul, F., Frey, H., and Bolch, T. (subm.): A new satellite-derived Glacier Inventory for Western Alaska.  Annals of Glaciology, 52 (59).",Various (GlobGlacier),0,0,9,1,4,0,5
4996,debris_cov,G212113E61220N,1417392000,1565222400,8.65049,64,0,2432,0,okay,1633078800,e,Vassar Glacier,exists,Automated glacier classification of clean ice; merge with debris-cover layer to add debris-covered parts.; Semi-automatic multi-resolution segmentation of Sentinel-2 satellite images and SRTM digital elevation model.,Chugach,0,0,9,1,4,0,5
16558,glac_bound,G212113E61220N,1437004800,1249257600,9.18767,64,0,2432,0,okay,1437004800,e,Vassar Glacier,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,4,99,5
43402,glac_bound,G221656E59657N,1209600000,1126137600,345.243,0,0,0,0,okay,1246061431,e,Vern Ritchie Glacier,exists,; An existing ice polygon layer from a provincial mapping program based on aerial imagery from around 1985 was used as additional information.  Glacier flowsheds were automatically generated based on a 25m DEM to split larger continuous icefields into single glaciers. Gross errors of those were manually improved.,Northern Cordillera,0,0,9,1,5,0,2
22514,glac_bound,G221656E59657N,1437004800,1284422400,378.558,225,0,2439,0,okay,1437004800,e,Vern Ritchie Glacier,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,1,9,1,5,299,2
48242,glac_bound,G238479E48018N,1154390400,305683200,0.244356,1117,0,1762,0,okay,1456477200,e,Vesper Glacier,exists,"Digitization from 1:24000 maps (24K) published by the U.S. Geological Survey; USGS maps (Primary Base Series, PBS) and 7.5-minute standard series were digitally scanned and georeferenced.  Re-ingested into GLIMS 2021-12-01, replacing submission 614.",Conterminous USA,0,0,9,2,4,0,14
65975,glac_bound,G238479E48018N,1676505600,1441756800,0.081823,0,0,0,6,okay,1684195200,e,Vesper Glacier,exists,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,Conterminous USA,0,0,9,2,4,0,14
50484,glac_bound,G238230E44170N,1154390400,-388540800,0.051402,2563,0,2956,0,okay,1456477200,e,Villard Glacier,exists,"Digitization from 1:24000 maps (24K) published by the U.S. Geological Survey; USGS maps (Primary Base Series, PBS) and 7.5-minute standard series were digitally scanned and georeferenced.  Re-ingested into GLIMS 2021-12-01, replacing submission 614.",Conterminous USA,0,0,9,2,4,0,24
24425,glac_bound,G224748E59287N,1437004800,1092528000,1.03056,996,0,1427,0,okay,1437004800,e,Villard Glacier,exists,Semi-automated glacier classification.; From Randolph Glacier Inventory Version 5.0. Source file: 01_rgi50_Alaska.zip.  See http://www.glims.org/RGI/.  GLIMS IDs were adjusted and metadata was added at NSIDC.,Randolph Glacier Inventory; Umbrella RC for merging the RGI into GLIMS,0,0,9,1,6,99,20
56413,glac_bound,G224748E59287N,1638316800,1567814400,0.37556,0,0,0,0,okay,1664064000,e,Villard Glacier,exists,; Existing polygons edited manually from cloud-free Sentinel-2 imagery (10 m resolution),Juneau area,0,0,9,1,6,0,20
52808,glac_bound,G224748E59287N,1654041600,1406937600,0.889428,0,0,0,0,okay,1686128400,e,Villard Glacier,exists,Semi-automated glacier classification.; Semi-automatic mapping from satellite images.,Juneau area,0,0,0,1,6,0,20
66708,glac_bound,G238230E44170N,1676505600,1537142400,0.023282,0,0,0,6,okay,1684195200,e,Villard Glacier,exists,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,Conterminous USA,0,0,9,2,4,0,24
47525,glac_bound,G238887E48137N,1154390400,463536000,1.22099,1803,0,2554,0,okay,1456477200,e,Vista Glacier,exists,"Digitization from 1:24000 maps (24K) published by the U.S. Geological Survey; USGS maps (Primary Base Series, PBS) and 7.5-minute standard series were digitally scanned and georeferenced.  Re-ingested into GLIMS 2021-12-01, replacing submission 614.",Conterminous USA,0,0,9,2,4,0,14
65568,glac_bound,G238887E48137N,1676505600,1441756800,0.758835,0,0,0,6,okay,1684195200,e,Vista Glacier,exists,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,Conterminous USA,0,0,9,2,4,0,14
52132,glac_bound,G245972E48824N,1154390400,-104544000,0.360351,2394,0,2725,0,okay,1456477200,e,Vulture Glacier,exists,"Digitization from 1:24000 maps (24K) published by the U.S. Geological Survey; USGS maps (Primary Base Series, PBS) and 7.5-minute standard series were digitally scanned and georeferenced.  Re-ingested into GLIMS 2021-12-01, replacing submission 614.",Conterminous USA,0,0,9,2,5,0,84
65469,glac_bound,G245972E48824N,1676505600,1442016000,0.294101,0,0,0,6,okay,1684195200,e,Vulture Glacier,exists,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,Conterminous USA,0,0,9,2,5,0,84
47405,glac_bound,G236418E47771N,1154390400,558144000,0.038847,1110,0,1199,0,okay,1456477200,e,WA,exists,"Digitization from 1:24000 maps (24K) published by the U.S. Geological Survey; USGS maps (Primary Base Series, PBS) and 7.5-minute standard series were digitally scanned and georeferenced.  Re-ingested into GLIMS 2021-12-01, replacing submission 614.",Conterminous USA,0,0,9,2,4,0,1
40743,glac_bound,G236401E47820N,1508803200,1438387200,0.000316,0,0,0,0,okay,1510045200,e,WA,exists,Manual digitization; Manual digitization of glacier boundaries from NAIP (National Agriculture Imagery Program) imagery and some LiDAR data.,Olympic Peninsula,0,0,9,2,4,0,1
62365,glac_bound,G239118E48583N,1676505600,1441756800,0.189662,0,0,0,6,okay,1684195200,e,WA,exists,Semi-automated glacier classification.; Semi-automatic mapping from various satellite image sources.,Conterminous USA,0,0,9,2,4,0,91
52582,glac_bound,G238249E46894N,1677628800,1566777600,0.024739,0,0,0,7,okay,1679994000,e,WA,exists,"Mostly manual digitization; This is an updated inventory of glaciers and perennial snowfields of Mount Rainier, Washington. All perennial snow and ice features greater than 0.01 km2 are included. Outlines are mostly derived from 2019 aerial imagery provided by the National Agricultural Imagery Program, US Department of Agriculture with some satellite imagery in places where aerial imagery was not suitable.",Conterminous USA,0,0,0,2,4,0,77
